hunt_code,hunt_name,species,residency,tag,tag_category,reason,data_confidence
LO1572,Nine Mile,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1572,Nine Mile,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1572,Nine Mile,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1572,Nine Mile,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1572,Nine Mile,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1572,Nine Mile,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1572,Nine Mile,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1572,Nine Mile,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
LO1572,Nine Mile,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1572,Nine Mile,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1572,Nine Mile,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1572,Nine Mile,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1572,Nine Mile,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1572,Nine Mile,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1572,Nine Mile,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1573,North Slope,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1573,North Slope,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1573,North Slope,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1573,North Slope,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1573,North Slope,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1573,North Slope,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1573,North Slope,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1573,North Slope,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1573,North Slope,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1573,North Slope,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1573,North Slope,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1573,North Slope,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1573,North Slope,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1573,North Slope,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1574,Ogden,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1574,Ogden,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1574,Ogden,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1574,Ogden,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1574,Ogden,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1574,Ogden,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1574,Ogden,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1574,Ogden,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1574,Ogden,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1574,Ogden,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1574,Ogden,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1574,Ogden,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1574,Ogden,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1574,Ogden,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1576,Panguitch Lake,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1576,Panguitch Lake,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1577,Pine Valley,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1577,Pine Valley,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1577,Pine Valley,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1577,Pine Valley,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1577,Pine Valley,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1577,Pine Valley,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1577,Pine Valley,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1577,Pine Valley,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1579,Fishlake,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1579,Fishlake,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1579,Fishlake,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1579,Fishlake,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1579,Fishlake,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1579,Fishlake,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1579,Fishlake,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1579,Fishlake,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1581,"San Juan, Abajo Mtns",Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1582,Vernal/Bonanza,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1583,Yellowstone,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1583,Yellowstone,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1583,Yellowstone,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1583,Yellowstone,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1583,Yellowstone,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1583,Yellowstone,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1583,Yellowstone,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1583,Yellowstone,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1584,Southwest Desert,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1584,Southwest Desert,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1585,"Wasatch Mtns, East",Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
LO1586,"Wasatch Mtns, West",Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
LO1589,Zion,Deer,Nonresident,STATUS_OR_AVAILABILITY_ONLY,APPLICATION_ODDS,Hunt is status/availability or special-permit oriented rather than a normal point-probability row.,MEDIUM
LO1589,Zion,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
LO1589,Zion,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 50% is strong.,MEDIUM
LO1589,Zion,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
LO1589,Zion,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
LO1589,Zion,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
LO1589,Zion,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
LO1589,Zion,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
LO1589,Zion,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
